Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
870.9,0,0,0,0,0,0,0,2.0,3.0,747.7,640.4,85.6,2,0,30.3,40.2,33.0,1.3,7.9,22.8,6.8,0,0,2,1,10,1,143.4,3.0,0,3,26.5,20.5,19.9,1,1,52.2,58.3,14.2,35.5,7,2,1,0,0.21,0.8,80.0,10.8,87,0,4,0,58.0,34.8,29.0,43.5,58.0,87.0,2,0,1,13.9,18,87.1,1,0,0,125,41.1,13.4,1.03,22.541666666666668,41.2,0.0,2,0
344.4,0,0,0,0,0,0,0,2.0,3.0,404.3,362.2,89.6,0,0,30.3,40.2,33.0,1.3,7.9,22.8,6.8,0,0,2,1,10,1,143.4,3.0,0,3,26.5,20.5,19.9,1,1,52.2,58.3,14.2,35.5,7,2,1,0,0.21,0.8,80.0,10.8,87,0,4,0,58.0,34.8,29.0,43.5,58.0,87.0,2,0,1,13.9,18,87.1,1,0,0,125,41.1,13.4,1.03,22.541666666666668,41.2,0.0,2,0
1342.2,1,1,22,17,70,1,0,1.0,3.0,1196.4,1013.5,84.7,3,2,30.3,40.2,33.0,1.3,7.9,22.8,6.8,0,0,2,1,10,1,143.4,3.0,0,3,26.5,20.5,19.9,1,1,52.2,58.3,14.2,35.5,7,2,1,0,0.21,0.8,80.0,10.8,87,0,4,0,58.0,34.8,29.0,43.5,58.0,87.0,2,0,1,13.9,18,87.1,1,0,0,125,41.1,13.4,1.03,22.541666666666668,41.2,0.0,2,0
1426.0,1,1,6,31,18,1,0,1.0,1.0,1421.0,1243.2,87.5,3,2,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
961.7,0,0,0,0,0,0,0,2.0,3.0,1137.1,993.8,87.4,2,1,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
1512.1,1,1,26,19,38,1,0,2.0,3.0,1670.0,1449.2,86.8,4,2,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
563.4,0,0,0,0,0,0,0,2.0,3.0,581.5,513.1,88.2,1,0,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
1221.6,1,1,20,61,38,1,0,1.0,3.0,1412.4,1210.6,85.7,3,2,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
2208.4,1,1,25,56,32,1,1,3.0,3.0,2176.9,1888.8,86.8,4,3,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
1092.6,0,0,0,0,0,0,0,2.0,3.0,849.7,767.4,90.3,2,0,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
203.6,0,0,0,0,0,0,0,2.0,3.0,385.5,352.1,91.3,0,0,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
1491.0,1,1,21,36,18,1,0,1.0,3.0,1547.2,1394.6,90.1,3,2,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
954.6,0,0,0,0,0,0,0,2.0,3.0,1122.6,985.7,87.8,2,1,71.7,10.8,17.5,2.5,8.4,4.8,3.2,3,3,3,0,25,1,124.2,2.5,1,2,14.7,7.8,11.0,0,0,26.8,19.4,40.3,59.6,14,1,2,2,12.53,0.43,43.0,6.8,69,3,1,3,83.7,50.2,41.9,62.8,83.7,125.6,1,1,1,1.6,11,171.7,3,3,1,231,32.0,27.9,2.89,34.44166666666667,56.0,0.0,2,1
1219.8,0,0,0,0,0,0,0,2.0,3.0,1317.0,1141.6,86.7,2,0,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
2059.8,1,1,31,1,53,1,0,2.0,3.0,2228.1,1954.2,87.7,4,2,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
906.6,0,0,0,0,0,0,0,2.0,3.0,702.6,581.2,82.7,1,0,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
1392.0,1,1,12,16,71,1,0,1.0,2.0,1757.5,1544.6,87.9,3,2,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
2343.4,1,1,8,36,7,1,1,3.0,2.0,2874.8,2496.5,86.8,4,3,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
1270.9,0,0,0,0,0,0,0,2.0,3.0,1145.4,1009.6,88.1,2,0,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
279.2,0,0,0,0,0,0,0,2.0,3.0,328.9,302.2,91.9,0,0,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
1865.4,1,1,27,63,16,1,0,1.0,3.0,1915.0,1689.7,88.2,3,2,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
1165.3,0,0,0,0,0,0,0,2.0,3.0,1431.6,1266.7,88.5,2,1,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
2001.7,1,1,29,13,45,0,0,2.0,3.0,1938.5,1689.0,87.1,3,2,60.7,17.2,24.1,1.8,8.3,2.8,6.6,1,3,3,0,5,1,32.2,3.17,0,3,15.5,19.7,11.6,1,0,31.4,33.5,34.0,29.7,8,1,2,2,0.1,0.87,87.0,7.8,71,0,4,0,50.0,30.0,25.0,37.5,50.0,75.0,2,0,2,24.5,57,222.3,0,2,1,344,82.6,15.6,1.86,53.416666666666664,79.1,4.5,3,2
2301.3,1,1,5,47,24,1,0,2.0,1.0,1744.9,1470.1,84.3,3,2,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
953.1,0,0,0,0,0,0,0,2.0,3.0,731.7,620.2,84.8,1,0,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
1767.8,1,1,5,33,64,1,0,1.0,1.0,1948.5,1706.1,87.6,3,2,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
3236.6,1,1,11,26,62,1,1,3.0,2.0,3047.2,2648.9,86.9,4,3,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
1385.6,0,0,0,0,0,0,0,2.0,3.0,1235.1,1090.0,88.3,2,0,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
481.9,0,0,0,0,0,0,0,2.0,3.0,637.5,540.5,84.8,0,0,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
1584.8,1,1,41,1,20,0,0,1.0,4.0,1722.9,1468.2,85.2,3,2,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
1329.8,0,0,0,0,0,0,0,2.0,3.0,1181.4,1003.2,84.9,2,0,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
2218.4,1,1,31,5,2,1,0,2.0,3.0,1787.5,1562.2,87.4,3,2,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
899.9,0,0,0,0,0,0,0,2.0,3.0,732.5,647.8,88.4,1,0,16.4,52.2,19.4,1.3,6.6,47.0,2.5,8,1,0,2,580,541,57.0,0.0,4,0,6.9,4.1,5.2,0,0,6.5,85.6,38.8,54.5,24,0,3,1,24.87,0.28,28.0,2.7,81,4,0,4,150.0,90.0,75.0,112.5,150.0,225.0,0,2,1,4.5,10,78.3,2,2,0,472,83.1,35.0,3.68,16.95,28.7,0.0,1,0
478.5,0,0,0,0,0,0,0,2.0,3.0,351.2,270.9,77.1,1,0,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
880.7,1,1,17,1,50,1,0,1.0,2.0,934.8,813.8,87.1,3,2,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
1264.3,1,1,1,32,33,1,1,3.0,1.0,1489.6,1303.8,87.5,4,3,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
599.8,0,0,0,0,0,0,0,2.0,3.0,618.4,530.6,85.8,2,0,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
261.0,0,0,0,0,0,0,0,2.0,3.0,309.1,255.9,82.8,0,0,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
881.5,1,1,3,50,11,1,0,1.0,1.0,1038.5,907.2,87.4,3,2,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
678.3,0,0,0,0,0,0,0,2.0,3.0,603.7,543.0,89.9,2,0,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
873.7,1,1,17,47,22,1,0,2.0,2.0,1124.0,978.4,87.0,4,2,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
425.8,0,0,0,0,0,0,0,2.0,3.0,468.4,435.3,92.9,1,0,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
852.3,1,1,39,38,63,0,0,1.0,4.0,847.4,717.5,84.7,3,2,19.9,42.2,33.0,1.9,5.7,23.8,9.7,5,2,1,3,51,30,36.6,1.63,1,2,16.4,3.5,12.3,1,0,72.5,55.4,11.1,48.8,23,3,0,3,4.19,0.65,65.0,1.5,71,2,2,2,105.7,63.4,52.9,79.3,105.7,158.6,1,1,1,1.5,4,180.6,3,2,1,134,81.4,16.3,1.4,54.86666666666667,79.3,7.933333333333333,3,2
988.2,1,1,34,30,78,1,0,1.0,3.0,1019.9,917.6,90.0,3,1,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1995.0,1,1,38,30,50,1,1,3.0,4.0,1665.8,1460.8,87.7,4,3,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
868.6,0,0,0,0,0,0,0,2.0,3.0,789.4,707.5,89.6,2,0,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
277.0,0,0,0,0,0,0,0,2.0,3.0,220.8,181.4,82.2,0,0,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1191.2,1,1,17,69,33,1,0,1.0,2.0,1044.7,922.7,88.3,3,1,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
754.0,0,0,0,0,0,0,0,2.0,3.0,778.8,717.2,92.1,2,0,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1151.7,1,1,43,23,54,1,0,2.0,4.0,1303.8,1156.4,88.7,3,2,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
492.1,0,0,0,0,0,0,0,2.0,3.0,528.0,452.8,85.8,1,0,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1073.6,1,1,4,4,55,1,0,1.0,1.0,1225.8,1046.6,85.4,3,2,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1977.9,1,1,27,32,49,1,1,3.0,3.0,1827.5,1597.6,87.4,4,3,29.0,32.6,22.5,1.2,6.4,34.9,4.9,4,1,0,2,160,55,77.8,0.0,2,0,8.5,3.9,6.4,0,0,53.4,50.6,4.2,7.4,14,2,1,0,4.0,0.4,40.0,7.4,59,2,2,2,102.9,61.7,51.5,77.2,102.9,154.4,1,1,1,29.4,22,157.2,0,3,1,430,40.1,14.1,2.5,60.98333333333333,93.7,15.966666666666667,4,3
1565.4,1,1,21,5,41,0,1,3.0,3.0,1781.1,1523.7,85.5,4,3,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
