Date,District,State,Year_Type,Daily_Rainfall_mm,Cumulative_Monthly_mm,Rainfall_Category,Flood_Alert,Waterlogging_Risk
2024-07-25,Nizamabad,Telangana,extreme_flood,52.6,878.6,Heavy,0,High
2024-07-26,Nizamabad,Telangana,extreme_flood,85.9,964.5,Very Heavy,1,High
2024-07-27,Nizamabad,Telangana,extreme_flood,20.6,985.1,Moderate,0,Medium
2024-07-28,Nizamabad,Telangana,extreme_flood,0.3,985.4,Light,0,Low
2024-07-29,Nizamabad,Telangana,extreme_flood,0.0,985.4,No Rain,0,Low
2024-07-30,Nizamabad,Telangana,extreme_flood,2.9,988.3,Light,0,Low
2024-07-31,Nizamabad,Telangana,extreme_flood,10.7,999.0,Moderate,0,Low
2024-08-01,Nizamabad,Telangana,extreme_flood,1.5,1.5,Light,0,Low
2024-08-02,Nizamabad,Telangana,extreme_flood,43.2,44.7,Heavy,0,High
2024-08-03,Nizamabad,Telangana,extreme_flood,53.6,98.3,Heavy,0,High
2024-08-04,Nizamabad,Telangana,extreme_flood,27.1,125.4,Moderate,0,Medium
2024-08-05,Nizamabad,Telangana,extreme_flood,23.5,148.9,Moderate,0,Medium
2024-08-06,Nizamabad,Telangana,extreme_flood,28.0,176.9,Moderate,0,Medium
2024-08-07,Nizamabad,Telangana,extreme_flood,3.0,179.9,Light,0,Low
2024-08-08,Nizamabad,Telangana,extreme_flood,113.2,293.1,Very Heavy,1,High
2024-08-09,Nizamabad,Telangana,extreme_flood,1.1,294.2,Light,0,Low
2024-08-10,Nizamabad,Telangana,extreme_flood,38.1,332.3,Heavy,0,High
2024-08-11,Nizamabad,Telangana,extreme_flood,62.2,394.5,Heavy,0,High
2024-08-12,Nizamabad,Telangana,extreme_flood,25.1,419.6,Moderate,0,Medium
2024-08-13,Nizamabad,Telangana,extreme_flood,21.8,441.4,Moderate,0,Medium
2024-08-14,Nizamabad,Telangana,extreme_flood,137.7,579.1,Extremely Heavy,2,High
2024-08-15,Nizamabad,Telangana,extreme_flood,63.8,642.9,Heavy,0,High
2024-08-16,Nizamabad,Telangana,extreme_flood,0.5,643.4,Light,0,Low
2024-08-17,Nizamabad,Telangana,extreme_flood,12.4,655.8,Moderate,0,Low
2024-08-18,Nizamabad,Telangana,extreme_flood,38.3,694.1,Heavy,0,High
2024-08-19,Nizamabad,Telangana,extreme_flood,48.9,743.0,Heavy,0,High
2024-08-20,Nizamabad,Telangana,extreme_flood,2.8,745.8,Light,0,Low
2024-08-21,Nizamabad,Telangana,extreme_flood,2.0,747.8,Light,0,Low
2024-08-22,Nizamabad,Telangana,extreme_flood,82.2,830.0,Very Heavy,1,High
2024-08-23,Nizamabad,Telangana,extreme_flood,8.1,838.1,Moderate,0,Low
2024-08-24,Nizamabad,Telangana,extreme_flood,26.8,864.9,Moderate,0,Medium
2024-08-25,Nizamabad,Telangana,extreme_flood,80.6,945.5,Very Heavy,1,High
2024-08-26,Nizamabad,Telangana,extreme_flood,13.9,959.4,Moderate,0,Low
2024-08-27,Nizamabad,Telangana,extreme_flood,65.2,1024.6,Very Heavy,1,High
2024-08-28,Nizamabad,Telangana,extreme_flood,77.9,1102.5,Very Heavy,1,High
2024-08-29,Nizamabad,Telangana,extreme_flood,19.5,1122.0,Moderate,0,Medium
2024-08-30,Nizamabad,Telangana,extreme_flood,29.7,1151.7,Moderate,0,Medium
2024-08-31,Nizamabad,Telangana,extreme_flood,0.0,1151.7,No Rain,0,Low
2024-09-01,Nizamabad,Telangana,extreme_flood,58.5,58.5,Heavy,0,High
2024-09-02,Nizamabad,Telangana,extreme_flood,36.9,95.4,Heavy,0,High
2024-09-03,Nizamabad,Telangana,extreme_flood,76.4,171.8,Very Heavy,1,High
2024-09-04,Nizamabad,Telangana,extreme_flood,5.1,176.9,Light,0,Low
2024-09-05,Nizamabad,Telangana,extreme_flood,3.9,180.8,Light,0,Low
2024-09-06,Nizamabad,Telangana,extreme_flood,41.6,222.4,Heavy,0,High
2024-09-07,Nizamabad,Telangana,extreme_flood,9.0,231.4,Moderate,0,Low
2024-09-08,Nizamabad,Telangana,extreme_flood,1.8,233.2,Light,0,Low
2024-09-09,Nizamabad,Telangana,extreme_flood,0.1,233.3,Light,0,Low
2024-09-10,Nizamabad,Telangana,extreme_flood,9.1,242.4,Moderate,0,Low
2024-09-11,Nizamabad,Telangana,extreme_flood,31.4,273.8,Moderate,0,Medium
2024-09-12,Nizamabad,Telangana,extreme_flood,10.0,283.8,Moderate,0,Low
2024-09-13,Nizamabad,Telangana,extreme_flood,22.5,306.3,Moderate,0,Medium
2024-09-14,Nizamabad,Telangana,extreme_flood,67.1,373.4,Very Heavy,1,High
2024-09-15,Nizamabad,Telangana,extreme_flood,7.9,381.3,Moderate,0,Low
2024-09-16,Nizamabad,Telangana,extreme_flood,32.3,413.6,Moderate,0,Medium
2024-09-17,Nizamabad,Telangana,extreme_flood,24.0,437.6,Moderate,0,Medium
2024-09-18,Nizamabad,Telangana,extreme_flood,139.1,576.7,Extremely Heavy,2,High
2024-09-19,Nizamabad,Telangana,extreme_flood,23.9,600.6,Moderate,0,Medium
2024-09-20,Nizamabad,Telangana,extreme_flood,18.9,619.5,Moderate,0,Medium
2024-09-21,Nizamabad,Telangana,extreme_flood,99.9,719.4,Very Heavy,1,High
2024-09-22,Nizamabad,Telangana,extreme_flood,12.9,732.3,Moderate,0,Low
2024-09-23,Nizamabad,Telangana,extreme_flood,0.0,732.3,No Rain,0,Low
2024-09-24,Nizamabad,Telangana,extreme_flood,6.0,738.3,Light,0,Low
2024-09-25,Nizamabad,Telangana,extreme_flood,37.8,776.1,Heavy,0,High
2024-09-26,Nizamabad,Telangana,extreme_flood,13.9,790.0,Moderate,0,Low
2024-09-27,Nizamabad,Telangana,extreme_flood,29.6,819.6,Moderate,0,Medium
2024-09-28,Nizamabad,Telangana,extreme_flood,3.4,823.0,Light,0,Low
2024-09-29,Nizamabad,Telangana,extreme_flood,38.7,861.7,Heavy,0,High
2024-09-30,Nizamabad,Telangana,extreme_flood,55.9,917.6,Heavy,0,High
2024-10-01,Nizamabad,Telangana,extreme_flood,3.1,3.1,Light,0,Low
2024-10-02,Nizamabad,Telangana,extreme_flood,1.0,4.1,Light,0,Low
2024-10-03,Nizamabad,Telangana,extreme_flood,10.0,14.1,Moderate,0,Low
2024-10-04,Nizamabad,Telangana,extreme_flood,8.5,22.6,Moderate,0,Low
2024-10-05,Nizamabad,Telangana,extreme_flood,4.9,27.5,Light,0,Low
2024-10-06,Nizamabad,Telangana,extreme_flood,0.0,27.5,No Rain,0,Low
2024-10-07,Nizamabad,Telangana,extreme_flood,1.2,28.7,Light,0,Low
2024-10-08,Nizamabad,Telangana,extreme_flood,23.4,52.1,Moderate,0,Medium
2024-10-09,Nizamabad,Telangana,extreme_flood,19.8,71.9,Moderate,0,Medium
2024-10-10,Nizamabad,Telangana,extreme_flood,16.6,88.5,Moderate,0,Medium
2024-10-11,Nizamabad,Telangana,extreme_flood,31.6,120.1,Moderate,0,Medium
2024-10-12,Nizamabad,Telangana,extreme_flood,0.8,120.9,Light,0,Low
2024-10-13,Nizamabad,Telangana,extreme_flood,38.6,159.5,Heavy,0,High
2024-10-14,Nizamabad,Telangana,extreme_flood,4.7,164.2,Light,0,Low
2024-10-15,Nizamabad,Telangana,extreme_flood,7.3,171.5,Light,0,Low
2024-10-16,Nizamabad,Telangana,extreme_flood,23.9,195.4,Moderate,0,Medium
2024-10-17,Nizamabad,Telangana,extreme_flood,0.0,195.4,No Rain,0,Low
2024-10-18,Nizamabad,Telangana,extreme_flood,18.5,213.9,Moderate,0,Medium
2024-10-19,Nizamabad,Telangana,extreme_flood,9.3,223.2,Moderate,0,Low
2024-10-20,Nizamabad,Telangana,extreme_flood,66.2,289.4,Very Heavy,1,High
2024-10-21,Nizamabad,Telangana,extreme_flood,2.6,292.0,Light,0,Low
2024-10-22,Nizamabad,Telangana,extreme_flood,1.0,293.0,Light,0,Low
2024-10-23,Nizamabad,Telangana,extreme_flood,5.5,298.5,Light,0,Low
2024-10-24,Nizamabad,Telangana,extreme_flood,5.4,303.9,Light,0,Low
2024-10-25,Nizamabad,Telangana,extreme_flood,14.9,318.8,Moderate,0,Low
2024-10-26,Nizamabad,Telangana,extreme_flood,17.7,336.5,Moderate,0,Medium
2024-10-27,Nizamabad,Telangana,extreme_flood,32.5,369.0,Moderate,0,Medium
2024-10-28,Nizamabad,Telangana,extreme_flood,38.1,407.1,Heavy,0,High
2024-10-29,Nizamabad,Telangana,extreme_flood,19.5,426.6,Moderate,0,Medium
2024-10-30,Nizamabad,Telangana,extreme_flood,0.3,426.9,Light,0,Low
2024-10-31,Nizamabad,Telangana,extreme_flood,12.7,439.6,Moderate,0,Low
2024-11-01,Nizamabad,Telangana,extreme_flood,23.6,23.6,Moderate,0,Medium
2024-11-02,Nizamabad,Telangana,extreme_flood,0.0,23.6,No Rain,0,Low
2024-11-03,Nizamabad,Telangana,extreme_flood,2.8,26.4,Light,0,Low
2024-11-04,Nizamabad,Telangana,extreme_flood,0.0,26.4,No Rain,0,Low
2024-11-05,Nizamabad,Telangana,extreme_flood,1.2,27.6,Light,0,Low
2024-11-06,Nizamabad,Telangana,extreme_flood,15.4,43.0,Moderate,0,Medium
2024-11-07,Nizamabad,Telangana,extreme_flood,0.0,43.0,No Rain,0,Low
2024-11-08,Nizamabad,Telangana,extreme_flood,0.0,43.0,No Rain,0,Low
2024-11-09,Nizamabad,Telangana,extreme_flood,4.1,47.1,Light,0,Low
2024-11-10,Nizamabad,Telangana,extreme_flood,0.0,47.1,No Rain,0,Low
2024-11-11,Nizamabad,Telangana,extreme_flood,0.0,47.1,No Rain,0,Low
2024-11-12,Nizamabad,Telangana,extreme_flood,8.9,56.0,Moderate,0,Low
2024-11-13,Nizamabad,Telangana,extreme_flood,0.0,56.0,No Rain,0,Low
2024-11-14,Nizamabad,Telangana,extreme_flood,4.7,60.7,Light,0,Low
2024-11-15,Nizamabad,Telangana,extreme_flood,2.8,63.5,Light,0,Low
2024-11-16,Nizamabad,Telangana,extreme_flood,0.0,63.5,No Rain,0,Low
2024-11-17,Nizamabad,Telangana,extreme_flood,5.7,69.2,Light,0,Low
2024-11-18,Nizamabad,Telangana,extreme_flood,14.1,83.3,Moderate,0,Low
2024-11-19,Nizamabad,Telangana,extreme_flood,18.5,101.8,Moderate,0,Medium
2024-11-20,Nizamabad,Telangana,extreme_flood,19.9,121.7,Moderate,0,Medium
2024-11-21,Nizamabad,Telangana,extreme_flood,0.0,121.7,No Rain,0,Low
2024-11-22,Nizamabad,Telangana,extreme_flood,0.0,121.7,No Rain,0,Low
2024-11-23,Nizamabad,Telangana,extreme_flood,0.0,121.7,No Rain,0,Low
2024-11-24,Nizamabad,Telangana,extreme_flood,0.0,121.7,No Rain,0,Low
2024-11-25,Nizamabad,Telangana,extreme_flood,0.0,121.7,No Rain,0,Low
2024-11-26,Nizamabad,Telangana,extreme_flood,53.2,174.9,Heavy,0,High
2024-11-27,Nizamabad,Telangana,extreme_flood,0.0,174.9,No Rain,0,Low
2024-11-28,Nizamabad,Telangana,extreme_flood,6.2,181.1,Light,0,Low
2024-11-29,Nizamabad,Telangana,extreme_flood,0.0,181.1,No Rain,0,Low
2024-11-30,Nizamabad,Telangana,extreme_flood,7.3,188.4,Light,0,Low
2024-12-01,Nizamabad,Telangana,extreme_flood,0.0,0.0,No Rain,0,Low
2024-12-02,Nizamabad,Telangana,extreme_flood,0.0,0.0,No Rain,0,Low
2024-12-03,Nizamabad,Telangana,extreme_flood,0.0,0.0,No Rain,0,Low
2024-12-04,Nizamabad,Telangana,extreme_flood,0.0,0.0,No Rain,0,Low
2024-12-05,Nizamabad,Telangana,extreme_flood,0.0,0.0,No Rain,0,Low
2024-12-06,Nizamabad,Telangana,extreme_flood,5.6,5.6,Light,0,Low
2024-12-07,Nizamabad,Telangana,extreme_flood,0.0,5.6,No Rain,0,Low
2024-12-08,Nizamabad,Telangana,extreme_flood,16.0,21.6,Moderate,0,Medium
2024-12-09,Nizamabad,Telangana,extreme_flood,1.7,23.3,Light,0,Low
2024-12-10,Nizamabad,Telangana,extreme_flood,0.0,23.3,No Rain,0,Low
2024-12-11,Nizamabad,Telangana,extreme_flood,0.0,23.3,No Rain,0,Low
2024-12-12,Nizamabad,Telangana,extreme_flood,0.0,23.3,No Rain,0,Low
2024-12-13,Nizamabad,Telangana,extreme_flood,0.0,23.3,No Rain,0,Low
2024-12-14,Nizamabad,Telangana,extreme_flood,16.6,39.9,Moderate,0,Medium
2024-12-15,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-16,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-17,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-18,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-19,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-20,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-21,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-22,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-23,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-24,Nizamabad,Telangana,extreme_flood,0.0,39.9,No Rain,0,Low
2024-12-25,Nizamabad,Telangana,extreme_flood,48.0,87.9,Heavy,0,High
2024-12-26,Nizamabad,Telangana,extreme_flood,0.0,87.9,No Rain,0,Low
2024-12-27,Nizamabad,Telangana,extreme_flood,0.0,87.9,No Rain,0,Low
2024-12-28,Nizamabad,Telangana,extreme_flood,0.0,87.9,No Rain,0,Low
2024-12-29,Nizamabad,Telangana,extreme_flood,0.0,87.9,No Rain,0,Low
2024-12-30,Nizamabad,Telangana,extreme_flood,0.0,87.9,No Rain,0,Low
2024-12-31,Nizamabad,Telangana,extreme_flood,3.8,91.7,Light,0,Low
2020-01-01,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-02,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-03,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-04,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-05,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-06,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-07,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-08,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-09,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-10,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-11,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-12,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-01-13,Mahabubnagar,Telangana,normal,6.4,6.4,Light,0,Low
2020-01-14,Mahabubnagar,Telangana,normal,0.0,6.4,No Rain,0,Low
2020-01-15,Mahabubnagar,Telangana,normal,0.0,6.4,No Rain,0,Low
2020-01-16,Mahabubnagar,Telangana,normal,0.0,6.4,No Rain,0,Low
2020-01-17,Mahabubnagar,Telangana,normal,0.0,6.4,No Rain,0,Low
2020-01-18,Mahabubnagar,Telangana,normal,2.1,8.5,Light,0,Low
2020-01-19,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-20,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-21,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-22,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-23,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-24,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-25,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-26,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-27,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-28,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-29,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-30,Mahabubnagar,Telangana,normal,0.0,8.5,No Rain,0,Low
2020-01-31,Mahabubnagar,Telangana,normal,2.2,10.7,Light,0,Low
2020-02-01,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-02,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-03,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-04,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-05,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-06,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-07,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-08,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-09,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-10,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-11,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-12,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-13,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-14,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-15,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-16,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-02-17,Mahabubnagar,Telangana,normal,2.0,2.0,Light,0,Low
2020-02-18,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-19,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-20,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-21,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-22,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-23,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-24,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-25,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-26,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-27,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-28,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-02-29,Mahabubnagar,Telangana,normal,0.0,2.0,No Rain,0,Low
2020-03-01,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-02,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-03,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-04,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-05,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-06,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-07,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-08,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-09,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-10,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-11,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-12,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-13,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-14,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-15,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-16,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-17,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-18,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-19,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-20,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-03-21,Mahabubnagar,Telangana,normal,5.5,5.5,Light,0,Low
2020-03-22,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-23,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-24,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-25,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-26,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-27,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-28,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-29,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-30,Mahabubnagar,Telangana,normal,0.0,5.5,No Rain,0,Low
2020-03-31,Mahabubnagar,Telangana,normal,1.5,7.0,Light,0,Low
2020-04-01,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-04-02,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-04-03,Mahabubnagar,Telangana,normal,10.2,10.2,Moderate,0,Low
2020-04-04,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-05,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-06,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-07,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-08,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-09,Mahabubnagar,Telangana,normal,0.0,10.2,No Rain,0,Low
2020-04-10,Mahabubnagar,Telangana,normal,2.6,12.8,Light,0,Low
2020-04-11,Mahabubnagar,Telangana,normal,0.0,12.8,No Rain,0,Low
2020-04-12,Mahabubnagar,Telangana,normal,0.0,12.8,No Rain,0,Low
2020-04-13,Mahabubnagar,Telangana,normal,1.1,13.9,Light,0,Low
2020-04-14,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-15,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-16,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-17,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-18,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-19,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-20,Mahabubnagar,Telangana,normal,0.0,13.9,No Rain,0,Low
2020-04-21,Mahabubnagar,Telangana,normal,2.0,15.9,Light,0,Low
2020-04-22,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-23,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-24,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-25,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-26,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-27,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-28,Mahabubnagar,Telangana,normal,0.0,15.9,No Rain,0,Low
2020-04-29,Mahabubnagar,Telangana,normal,3.9,19.8,Light,0,Low
2020-04-30,Mahabubnagar,Telangana,normal,0.0,19.8,No Rain,0,Low
2020-05-01,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-02,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-03,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-04,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-05,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-06,Mahabubnagar,Telangana,normal,0.0,0.0,No Rain,0,Low
2020-05-07,Mahabubnagar,Telangana,normal,3.0,3.0,Light,0,Low
2020-05-08,Mahabubnagar,Telangana,normal,0.0,3.0,No Rain,0,Low
2020-05-09,Mahabubnagar,Telangana,normal,0.0,3.0,No Rain,0,Low
2020-05-10,Mahabubnagar,Telangana,normal,0.0,3.0,No Rain,0,Low
2020-05-11,Mahabubnagar,Telangana,normal,12.4,15.4,Moderate,0,Low
2020-05-12,Mahabubnagar,Telangana,normal,0.0,15.4,No Rain,0,Low
2020-05-13,Mahabubnagar,Telangana,normal,3.3,18.7,Light,0,Low
2020-05-14,Mahabubnagar,Telangana,normal,0.0,18.7,No Rain,0,Low
2020-05-15,Mahabubnagar,Telangana,normal,0.0,18.7,No Rain,0,Low
2020-05-16,Mahabubnagar,Telangana,normal,6.1,24.8,Light,0,Low
2020-05-17,Mahabubnagar,Telangana,normal,4.5,29.3,Light,0,Low
2020-05-18,Mahabubnagar,Telangana,normal,3.0,32.3,Light,0,Low
2020-05-19,Mahabubnagar,Telangana,normal,0.0,32.3,No Rain,0,Low
2020-05-20,Mahabubnagar,Telangana,normal,0.0,32.3,No Rain,0,Low
2020-05-21,Mahabubnagar,Telangana,normal,3.6,35.9,Light,0,Low
2020-05-22,Mahabubnagar,Telangana,normal,0.0,35.9,No Rain,0,Low
2020-05-23,Mahabubnagar,Telangana,normal,0.0,35.9,No Rain,0,Low
2020-05-24,Mahabubnagar,Telangana,normal,0.0,35.9,No Rain,0,Low
2020-05-25,Mahabubnagar,Telangana,normal,0.0,35.9,No Rain,0,Low
2020-05-26,Mahabubnagar,Telangana,normal,12.8,48.7,Moderate,0,Low
2020-05-27,Mahabubnagar,Telangana,normal,0.0,48.7,No Rain,0,Low
2020-05-28,Mahabubnagar,Telangana,normal,0.0,48.7,No Rain,0,Low
2020-05-29,Mahabubnagar,Telangana,normal,0.0,48.7,No Rain,0,Low
2020-05-30,Mahabubnagar,Telangana,normal,5.4,54.1,Light,0,Low
2020-05-31,Mahabubnagar,Telangana,normal,7.7,61.8,Moderate,0,Low
2020-06-01,Mahabubnagar,Telangana,normal,0.9,0.9,Light,0,Low
2020-06-02,Mahabubnagar,Telangana,normal,0.0,0.9,No Rain,0,Low
2020-06-03,Mahabubnagar,Telangana,normal,0.0,0.9,No Rain,0,Low
2020-06-04,Mahabubnagar,Telangana,normal,3.4,4.3,Light,0,Low
2020-06-05,Mahabubnagar,Telangana,normal,1.0,5.3,Light,0,Low
2020-06-06,Mahabubnagar,Telangana,normal,5.8,11.1,Light,0,Low
2020-06-07,Mahabubnagar,Telangana,normal,40.1,51.2,Heavy,0,High
2020-06-08,Mahabubnagar,Telangana,normal,0.0,51.2,No Rain,0,Low
2020-06-09,Mahabubnagar,Telangana,normal,59.7,110.9,Heavy,0,High
2020-06-10,Mahabubnagar,Telangana,normal,22.0,132.9,Moderate,0,Medium
2020-06-11,Mahabubnagar,Telangana,normal,21.1,154.0,Moderate,0,Medium
2020-06-12,Mahabubnagar,Telangana,normal,35.6,189.6,Heavy,0,High
2020-06-13,Mahabubnagar,Telangana,normal,11.7,201.3,Moderate,0,Low
2020-06-14,Mahabubnagar,Telangana,normal,26.5,227.8,Moderate,0,Medium
